case,design,seed,mean,std,tau,neff,sem,window_in_tau,half_shift_percent,trend_percent,stationary,elapsed_seconds
v36,candidate,1,11.981671207954935,1.1545166724691112,20.85762993773574,9.57418579267537,0.37312064844069015,19.10038067912179,-1.9304023710643752,-1.7245898019103092,1,102.78426344599575
v36,candidate,2,11.702426479008826,1.3623681024673169,27.211924960671535,7.3385041487275195,0.5029104903227105,14.64022381550653,14.904961503365838,24.03644202370051,0,103.08800955396146
v36,candidate,3,10.677601561943515,1.155968038063838,10.829852570437396,18.43929295619993,0.2691991560912974,36.786158378784826,-7.9231389300182515,-6.298943029425733,1,102.79855284886435
v612,baseline,0,11.353683500196917,1.3496347391677075,31.43573884202783,6.35247751682455,0.5354817573708583,12.673113041083562,2.2358827403454606,11.921959029958506,1,300.17780225677416
v612,baseline,1,9.88865738463278,0.9088407660232076,9.550244330664576,20.909917830851327,0.19875205876626448,41.71502404350289,7.1794176998467725,10.00445922318572,1,287.74248991906643
v612,baseline,2,10.782087877931945,1.001169349663598,7.932677793928413,25.173696626326397,0.19954187481500557,50.221209309663685,1.1906048095614332,1.5708667535329526,1,287.74723229464144
v612,baseline,3,11.012554466438294,1.0316401312627477,14.299837438044847,13.964831774063397,0.27606437980409826,27.85966439136457,-4.104745892378103,-9.821313570595802,1,287.6941996659152
v612,baseline,4,10.61505961072543,1.0873367235340765,12.255841081974708,16.29384902130066,0.2693718519903146,32.50602461392312,5.467368680897327,8.438522607711262,1,289.1617952371016
v612,baseline,5,10.854127600699934,1.0375778308617831,10.932970790836483,18.26537617626538,0.24277634758855524,36.43919658222367,-3.2080441350100006,-3.7403459491086215,1,287.60982169304043
v612,baseline,6,10.798117936382237,0.9409284764836292,22.836346565164305,8.744604731274064,0.3181899955608276,17.445376857378832,4.073150208017616,8.90394614865096,1,288.15220647118986
v612,baseline,7,10.813316364023848,0.8435621078174342,13.392685493606095,14.910737978136487,0.2184577689685571,29.746735415029182,-0.8127363756439812,-4.496623311084225,1,287.64537514327094
v612,baseline,8,11.788295082561524,1.3447849488666885,11.132038130880762,17.938747772053333,0.3175095394143912,35.7875770089084,-4.5717540040818285,-11.042544089439163,1,287.78609581524506
v612,baseline,9,11.039843037254053,0.9165367472491499,19.163045403690127,10.420829258187522,0.2839218015056383,20.789423783251298,-1.8211331200872218,-4.564548683526005,1,287.71858546696603
v612,baseline,10,10.903939605349956,1.2431127416637942,10.498544368824364,19.021191624597762,0.2850307118985942,37.947038930275234,4.381445376886681,8.045634122826266,1,288.26164048723876
v612,baseline,11,11.08766380246683,0.8526163229125505,15.027016428659246,13.289053430320056,0.2338872884491556,26.511495063996904,-3.895016690807194,1.8249268133732102,1,287.64720723219216
v612,baseline,12,10.161442969698893,0.7989571587180594,12.603901134746987,15.843890084810532,0.2007208936970033,31.60836217420848,-6.523941894162214,-11.30800128535339,1,287.60209994995967
v612,baseline,13,11.223263746431746,1.2000702167388764,28.623639101841803,6.976570082799169,0.454344920370718,13.91816988949408,7.531989143719087,10.827083696821045,1,288.1690435470082
v612,baseline,14,10.739042729506417,1.0681756562435878,21.01706717763775,9.501555213718218,0.3465335821711945,18.955483584259905,-3.8299475025124674,-15.350157919651632,1,288.14265376189724
v612,baseline,15,11.750595963454316,1.1492119832936227,21.626736723925926,9.233701171283283,0.3781919132050121,18.421118126169155,8.66329290517483,11.094165132556016,1,287.19092256901786
v612,candidate,0,9.633263328177613,1.1253787091873866,16.35122855582548,12.212833031901104,0.3220256642484384,24.364448855622253,5.7590417547587975,4.72550745512097,1,292.6403599656187
v612,candidate,1,9.81978428877769,1.1128687659450254,12.190777436249592,16.380811253673805,0.2749642617583549,32.67951317775526,-1.6876720950009032,-10.095241582163704,1,287.89333884604275
v612,candidate,2,9.587381640132822,0.93186183511832,12.30021102702872,16.23507302272593,0.23127271680807554,32.388767233307874,0.17510464022611083,4.455141053963633,1,287.8132094866596
v612,candidate,3,9.41454695400071,1.1265297414517057,18.286027855732936,10.920623428676599,0.3408936771855603,21.786506890292163,-6.719253436371788,-19.45320766201026,1,287.6928949980065
v612,candidate,4,9.273774745721402,0.9192669055734234,17.88719538019744,11.164121595039331,0.2751245507540926,22.272282680830344,-7.537782683116022,-9.676732733751702,1,287.812453342136
v612,candidate,5,9.481948531067449,0.8405957583342213,11.568387503522585,17.262114029111036,0.2023206462954715,34.437701170858105,1.7857673526308906,5.9091924475454,1,288.0734614217654
v612,candidate,6,9.898706360342494,1.2682012392576798,21.579909550664144,9.253737776329288,0.4168977765286364,18.461090902150662,9.699272396335882,10.536603456444752,1,287.76731171412393
v612,candidate,7,9.32943033590523,1.0579624440670377,29.81374389840416,6.698079412610741,0.4087851447080472,13.36258449232619,-11.895175858030264,-25.327546451052598,0,287.57479297509417
v612,candidate,8,9.755217698790089,0.9620623172780682,12.016621105369598,16.618217589428433,0.23599944611793053,33.15313584256901,2.102217497177289,-1.860185830907729,1,287.6923673702404
v612,candidate,9,9.726940897488248,0.9446477819265438,12.072350710431236,16.541502894395016,0.23226428101208157,33.000090987314366,2.687062219287088,6.785259170593779,1,287.71351317781955
v612,candidate,10,9.378403772085539,0.8341580281041102,17.229701564510396,11.590149920534888,0.24502128155127315,23.12220385149316,-2.9759648891427903,1.472238442703637,1,287.63082999084145
v612,candidate,11,10.091134628394558,0.8702555072736998,11.055682115096149,18.062641647960707,0.20476519881828306,36.03474373878878,-4.02803036769423,-9.038133453997744,1,288.00402630725875
v612,candidate,12,9.73050751216159,1.183148817034244,19.591096369557263,10.193141846265283,0.37058286958024855,20.335190249692143,13.077525156564542,22.02560453724233,0,287.8410822330043
v612,candidate,13,9.020401044694601,0.8622220792874686,26.460050708821964,7.547031047531982,0.3138564596362331,15.056232365502401,-11.230700406614641,-16.93874324065152,1,287.5869912332855
v612,candidate,14,9.42901397844261,0.9028370451121458,16.803461372352984,11.884148140293954,0.261893875445815,23.708726615724277,-0.9461867959189868,1.1390953632022267,1,287.1177187426947
v612,candidate,15,9.372614390054686,0.7329445865325733,13.319795227695957,14.992334401922557,0.1892938530232148,29.909519257970814,-2.991649480114116,-3.4012548286105853,1,287.1032404792495
z16,baseline,0,10.417993520654534,0.6732815972332141,7.813927658425447,25.55626734058985,0.13318276677290716,50.984433090500055,-3.331728149728015,-3.526400919212394,1,120.30247763870284
z16,baseline,1,11.244577310112218,1.0454141226931803,15.83309563333842,12.612494034222175,0.2943661554733673,25.161767546969553,-5.852872105487391,-6.283301229465203,1,107.6905292966403
z16,baseline,2,10.81033177266003,0.9266400289856332,9.10767610110696,21.925990999447027,0.19789345969478822,43.742077282104844,4.8620989983344405,3.021804628361889,1,107.69475537864491
z16,baseline,3,10.48189090807548,0.9644214094931908,9.059593028413072,22.0423614606593,0.20541766247752183,43.97423489394688,4.217897048346215,9.278882276288604,1,107.90060958592221
z16,candidate,0,9.846532861959911,1.2865427358952894,43.35579165850542,4.6059549734821745,0.5994657470879632,9.188822453362935,-16.57474363814259,-36.5690245842309,0,111.87292470689863
z16,candidate,1,9.827433570016515,0.7149751679893726,8.086637391980148,24.69442050373071,0.14387705471861884,49.26505945105175,-0.20228287406794798,0.6579962417248681,1,107.86791193904355
z16,candidate,2,9.934883110786297,0.9588555496233367,12.391253956952434,16.115788193228504,0.23885119075522798,32.15079549325787,-5.947570664240608,-2.4834832285997828,1,107.70676719909534
z16,candidate,3,9.428854414801645,1.1653116794378642,29.58457877936025,6.7499634085737785,0.44852989027333506,13.466092414097062,12.889077345509707,27.203011894644064,0,107.76498608617112
z32,baseline,0,11.46127574659529,1.1900943732569351,11.616692865847893,17.190333473120916,0.28703790465006085,34.29449986116354,-4.776489935453258,-3.1960074534053935,1,236.64588946802542
z32,baseline,1,11.467090100095016,1.5688537361564667,18.62031385500281,10.724568112749454,0.4790629124075613,21.395378991851043,-2.72559086430896,-12.784696824102117,1,223.26291241683066
z32,baseline,2,11.779927897485264,1.1625988641121916,10.53413573136324,18.956925305623262,0.267021323929933,37.81882842926345,4.671022973739853,12.475204029837208,1,223.1520052747801
z32,baseline,3,11.701825975359853,1.1861211033376533,33.09050884769597,6.0348066914859295,0.48283345169684766,12.039363725370425,11.202759107853181,19.131699302025375,1,223.2106671789661
z32,candidate,0,9.950755297364925,0.9081319688909071,8.348352401828304,23.920267689588243,0.18568035023633717,47.72063428800061,5.303843069188315,7.973911937196931,1,228.2759077399969
z32,candidate,1,10.357461701658373,1.2053584040451137,31.039031180028253,6.433668082631445,0.47521142616267825,12.835087202442681,-8.858041866858935,-11.019184274018247,1,223.36050410801545
z32,candidate,2,9.926038670365983,1.0379004989961202,25.650083281674288,7.785347986040343,0.3719775298518078,15.531671671398781,-7.141563542187262,-17.813413001433,1,223.5184602350928
z32,candidate,3,10.364298205935219,1.1229761380732242,13.158045898045374,15.176632287657139,0.2882589645057589,30.277191230513992,1.6336559148674379,-2.5941820380301746,1,223.24817820778117
