time,baseline_mean,baseline_sem,candidate_mean,candidate_sem
475.0075378417969,11.32055899986483,0.3211195431794128,9.776181441611355,0.20450586812873994
480.0063171386719,11.348890879028465,0.31584782701007114,9.897484207593427,0.21981784300936727
485.0050964355469,11.456670435199717,0.34146957284981255,9.809117935942153,0.21598182395370086
490.0038757324219,11.494512188600387,0.2434780195851801,9.630182074033831,0.2227261391304431
495.0026550292969,11.39670869826076,0.17265262230911502,9.508963659428355,0.2398524616620069
500.0014343261719,11.39668715211505,0.17424697394904892,9.502171662152753,0.231103606754396
505.0002136230469,11.444449558284548,0.23953495354252563,9.626846941900574,0.23528293805829767
509.9989929199219,11.410680151737266,0.2590599259109907,9.769462922398654,0.23211110865289145
514.997802734375,11.311168229340765,0.1673671489744427,9.811439394253695,0.2523634226439508
519.99658203125,11.520667720103505,0.1592289836969826,9.642636029841592,0.2640644208074658
524.995361328125,11.422809070595738,0.16198335262955849,9.672121963015917,0.26662039017269773
529.994140625,11.443592613999732,0.17245250750818003,9.604476014799957,0.2188206397799713
534.992919921875,11.42642868739729,0.16180742922759644,9.56118673265964,0.2255360920363977
539.99169921875,11.47053853115417,0.17090957977626114,9.533079059676709,0.23905546226176896
544.990478515625,11.743970847560986,0.1935516852332328,9.688024371253173,0.25437159184637087
549.9892578125,11.456070418148846,0.2441556253837496,9.830433228122613,0.3018446229714431
554.988037109375,11.41410881285998,0.209900161090521,9.752290489900158,0.2707618976988499
559.98681640625,11.115115107456084,0.17690656735841523,9.739415391156628,0.24607242552178157
564.985595703125,11.158090879506233,0.17188325500747317,9.642464573200046,0.22829762655128558
569.984375,11.007230195374312,0.1854506906168904,9.779151884436931,0.2010179475228624
574.983154296875,10.975000976925095,0.22137373781673886,9.724498836880873,0.18460598462823088
579.98193359375,11.161963430151571,0.23239915453240773,9.881037779517467,0.20483567411007958
584.980712890625,11.275045013503194,0.2930627891939731,9.770779450378134,0.20170870576991584
589.9794921875,11.399358864666036,0.29372389682001215,9.675481809676869,0.17669407258350442
594.978271484375,11.591764704053071,0.2478015568504586,9.535922243085787,0.16359993888177546
