source_commit,measurement_script_sha256,public_script_sha256,runner_sha256,raw_input_id,raw_input_sha256,block,ky_layout,call,jax,cpu_count,affinity,xla_flags,grid_nx,grid_ny,grid_nz,Nl,Nm,window_steps,state_shape,load1_before,load5_before,load15_before,load1_after,load5_after,load15_after,wall_s,backend_compiles,backend_compile_s,lowering_s,tracing_s,compile_total_s,execution_remainder_s,compile_scope,whole_process_peak_rss_mib,rss_input_sha256,value,gradient_tprim,objective,checkpoint
944faacb2ad919838b3236839ed4bbb98ad970b4,ab80a3c54cc5ae05a7a3040b7fa606ab532bc4fac2b161e9dd937e164f65164d,ab80a3c54cc5ae05a7a3040b7fa606ab532bc4fac2b161e9dd937e164f65164d,,combined-block1-full,97c64a1fee4cf8ee6624126acd410ebdf7476f28dd899ba9d0dc008860257678,1,full,rep3,0.10.2,36,6-11,default,32,32,24,4,8,6,1x4x8x32x32x24,7.46,5.23,4.96,,,,6.869125661905855,0,0.0,,,0.0,6.869125661905855,backend_funnel,2118.1171875,a0faa93437996e25ea607132dba6068d42d8fa732f4e4bbb3c9416d892cca696,2.2797168615764328e-05,[1.4574502715873373e-05],heat_flux_window,true
944faacb2ad919838b3236839ed4bbb98ad970b4,ab80a3c54cc5ae05a7a3040b7fa606ab532bc4fac2b161e9dd937e164f65164d,ab80a3c54cc5ae05a7a3040b7fa606ab532bc4fac2b161e9dd937e164f65164d,,combined-block1-half,e00b3b76481c0279f8255d0565a5764228c433ebf2c0dd3fc82a583a35c54b2a,1,half,first,0.10.2,36,6-11,default,32,32,24,4,8,6,1x4x8x17x32x24,7.46,5.23,4.96,,,,21.079821151215583,91,7.621247125323862,,,7.621247125323862,13.458574025891721,backend_funnel,1786.74609375,7df2a785f00f9a5a152bd21eb2c59876026d8c1d8c1db8e18c95f55ceb1056dc,2.2797168615764328e-05,[1.4574502715873373e-05],heat_flux_window,true
944faacb2ad919838b3236839ed4bbb98ad970b4,ab80a3c54cc5ae05a7a3040b7fa606ab532bc4fac2b161e9dd937e164f65164d,ab80a3c54cc5ae05a7a3040b7fa606ab532bc4fac2b161e9dd937e164f65164d,,combined-block1-half,e00b3b76481c0279f8255d0565a5764228c433ebf2c0dd3fc82a583a35c54b2a,1,half,rep1,0.10.2,36,6-11,default,32,32,24,4,8,6,1x4x8x17x32x24,7.46,5.23,4.96,,,,8.898949110880494,0,0.0,,,0.0,8.898949110880494,backend_funnel,1786.74609375,7df2a785f00f9a5a152bd21eb2c59876026d8c1d8c1db8e18c95f55ceb1056dc,2.2797168615764328e-05,[1.4574502715873373e-05],heat_flux_window,true
944faacb2ad919838b3236839ed4bbb98ad970b4,ab80a3c54cc5ae05a7a3040b7fa606ab532bc4fac2b161e9dd937e164f65164d,ab80a3c54cc5ae05a7a3040b7fa606ab532bc4fac2b161e9dd937e164f65164d,,combined-block1-half,e00b3b76481c0279f8255d0565a5764228c433ebf2c0dd3fc82a583a35c54b2a,1,half,rep2,0.10.2,36,6-11,default,32,32,24,4,8,6,1x4x8x17x32x24,7.46,5.23,4.96,,,,8.852991331834346,0,0.0,,,0.0,8.852991331834346,backend_funnel,1786.74609375,7df2a785f00f9a5a152bd21eb2c59876026d8c1d8c1db8e18c95f55ceb1056dc,2.2797168615764328e-05,[1.4574502715873373e-05],heat_flux_window,true
944faacb2ad919838b3236839ed4bbb98ad970b4,ab80a3c54cc5ae05a7a3040b7fa606ab532bc4fac2b161e9dd937e164f65164d,ab80a3c54cc5ae05a7a3040b7fa606ab532bc4fac2b161e9dd937e164f65164d,,combined-block1-half,e00b3b76481c0279f8255d0565a5764228c433ebf2c0dd3fc82a583a35c54b2a,1,half,rep3,0.10.2,36,6-11,default,32,32,24,4,8,6,1x4x8x17x32x24,7.46,5.23,4.96,,,,9.237087960354984,0,0.0,,,0.0,9.237087960354984,backend_funnel,1786.74609375,7df2a785f00f9a5a152bd21eb2c59876026d8c1d8c1db8e18c95f55ceb1056dc,2.2797168615764328e-05,[1.4574502715873373e-05],heat_flux_window,true
944faacb2ad919838b3236839ed4bbb98ad970b4,ab80a3c54cc5ae05a7a3040b7fa606ab532bc4fac2b161e9dd937e164f65164d,ab80a3c54cc5ae05a7a3040b7fa606ab532bc4fac2b161e9dd937e164f65164d,,combined-block2-full,2ac860d1fabe803b2588e9e194998bc7c8946e67b04ee1feef71e64ab7a7a5f4,2,full,first,0.10.2,36,6-11,default,32,32,24,4,8,6,1x4x8x32x32x24,7.46,5.23,4.96,,,,22.856588766444474,110,9.943685743026435,,,9.943685743026435,12.912903023418039,backend_funnel,2102.12109375,d56bdf651fa24d767c87a9e6247bd840383f665d35ec7ba4894eb61bc5a678d7,2.2797168615764328e-05,[1.4574502715873373e-05],heat_flux_window,true
944faacb2ad919838b3236839ed4bbb98ad970b4,ab80a3c54cc5ae05a7a3040b7fa606ab532bc4fac2b161e9dd937e164f65164d,ab80a3c54cc5ae05a7a3040b7fa606ab532bc4fac2b161e9dd937e164f65164d,,combined-block2-full,2ac860d1fabe803b2588e9e194998bc7c8946e67b04ee1feef71e64ab7a7a5f4,2,full,rep1,0.10.2,36,6-11,default,32,32,24,4,8,6,1x4x8x32x32x24,7.46,5.23,4.96,,,,7.793011557776481,0,0.0,,,0.0,7.793011557776481,backend_funnel,2102.12109375,d56bdf651fa24d767c87a9e6247bd840383f665d35ec7ba4894eb61bc5a678d7,2.2797168615764328e-05,[1.4574502715873373e-05],heat_flux_window,true
944faacb2ad919838b3236839ed4bbb98ad970b4,ab80a3c54cc5ae05a7a3040b7fa606ab532bc4fac2b161e9dd937e164f65164d,ab80a3c54cc5ae05a7a3040b7fa606ab532bc4fac2b161e9dd937e164f65164d,,combined-block2-full,2ac860d1fabe803b2588e9e194998bc7c8946e67b04ee1feef71e64ab7a7a5f4,2,full,rep2,0.10.2,36,6-11,default,32,32,24,4,8,6,1x4x8x32x32x24,7.46,5.23,4.96,,,,7.8139643301256,0,0.0,,,0.0,7.8139643301256,backend_funnel,2102.12109375,d56bdf651fa24d767c87a9e6247bd840383f665d35ec7ba4894eb61bc5a678d7,2.2797168615764328e-05,[1.4574502715873373e-05],heat_flux_window,true
944faacb2ad919838b3236839ed4bbb98ad970b4,ab80a3c54cc5ae05a7a3040b7fa606ab532bc4fac2b161e9dd937e164f65164d,ab80a3c54cc5ae05a7a3040b7fa606ab532bc4fac2b161e9dd937e164f65164d,,combined-block2-full,2ac860d1fabe803b2588e9e194998bc7c8946e67b04ee1feef71e64ab7a7a5f4,2,full,rep3,0.10.2,36,6-11,default,32,32,24,4,8,6,1x4x8x32x32x24,7.46,5.23,4.96,,,,7.795817597769201,0,0.0,,,0.0,7.795817597769201,backend_funnel,2102.12109375,d56bdf651fa24d767c87a9e6247bd840383f665d35ec7ba4894eb61bc5a678d7,2.2797168615764328e-05,[1.4574502715873373e-05],heat_flux_window,true
944faacb2ad919838b3236839ed4bbb98ad970b4,ab80a3c54cc5ae05a7a3040b7fa606ab532bc4fac2b161e9dd937e164f65164d,ab80a3c54cc5ae05a7a3040b7fa606ab532bc4fac2b161e9dd937e164f65164d,,combined-block2-half,e90029bb5392631c589fa9d04e4c6b5c7012f5e6327ab133c4fe008a508da7e6,2,half,first,0.10.2,36,6-11,default,32,32,24,4,8,6,1x4x8x17x32x24,7.46,5.23,4.96,,,,21.741954165045172,91,8.212410469539464,,,8.212410469539464,13.529543695505708,backend_funnel,1780.6015625,7d4bc47cfc2c5355bbf96c5aeadf947eb59e7ecea9811ad037e5567c1cfd7711,2.2797168615764328e-05,[1.4574502715873373e-05],heat_flux_window,true
944faacb2ad919838b3236839ed4bbb98ad970b4,ab80a3c54cc5ae05a7a3040b7fa606ab532bc4fac2b161e9dd937e164f65164d,ab80a3c54cc5ae05a7a3040b7fa606ab532bc4fac2b161e9dd937e164f65164d,,combined-block2-half,e90029bb5392631c589fa9d04e4c6b5c7012f5e6327ab133c4fe008a508da7e6,2,half,rep1,0.10.2,36,6-11,default,32,32,24,4,8,6,1x4x8x17x32x24,7.46,5.23,4.96,,,,9.112763173878193,0,0.0,,,0.0,9.112763173878193,backend_funnel,1780.6015625,7d4bc47cfc2c5355bbf96c5aeadf947eb59e7ecea9811ad037e5567c1cfd7711,2.2797168615764328e-05,[1.4574502715873373e-05],heat_flux_window,true
944faacb2ad919838b3236839ed4bbb98ad970b4,ab80a3c54cc5ae05a7a3040b7fa606ab532bc4fac2b161e9dd937e164f65164d,ab80a3c54cc5ae05a7a3040b7fa606ab532bc4fac2b161e9dd937e164f65164d,,combined-block2-half,e90029bb5392631c589fa9d04e4c6b5c7012f5e6327ab133c4fe008a508da7e6,2,half,rep2,0.10.2,36,6-11,default,32,32,24,4,8,6,1x4x8x17x32x24,7.46,5.23,4.96,,,,9.94315032940358,0,0.0,,,0.0,9.94315032940358,backend_funnel,1780.6015625,7d4bc47cfc2c5355bbf96c5aeadf947eb59e7ecea9811ad037e5567c1cfd7711,2.2797168615764328e-05,[1.4574502715873373e-05],heat_flux_window,true
944faacb2ad919838b3236839ed4bbb98ad970b4,ab80a3c54cc5ae05a7a3040b7fa606ab532bc4fac2b161e9dd937e164f65164d,ab80a3c54cc5ae05a7a3040b7fa606ab532bc4fac2b161e9dd937e164f65164d,,combined-block2-half,e90029bb5392631c589fa9d04e4c6b5c7012f5e6327ab133c4fe008a508da7e6,2,half,rep3,0.10.2,36,6-11,default,32,32,24,4,8,6,1x4x8x17x32x24,7.46,5.23,4.96,,,,10.55821829661727,0,0.0,,,0.0,10.55821829661727,backend_funnel,1780.6015625,7d4bc47cfc2c5355bbf96c5aeadf947eb59e7ecea9811ad037e5567c1cfd7711,2.2797168615764328e-05,[1.4574502715873373e-05],heat_flux_window,true
944faacb2ad919838b3236839ed4bbb98ad970b4,ab80a3c54cc5ae05a7a3040b7fa606ab532bc4fac2b161e9dd937e164f65164d,ab80a3c54cc5ae05a7a3040b7fa606ab532bc4fac2b161e9dd937e164f65164d,,combined-block3-full,6e3f0020e26deb30f522c782e4d8cf2706f6e83d69c93e5f39af9cdea31e0a38,3,full,first,0.10.2,36,6-11,default,32,32,24,4,8,6,1x4x8x32x32x24,7.46,5.23,4.96,,,,22.191201667767018,110,9.79986944142729,,,9.79986944142729,12.391332226339728,backend_funnel,2050.3359375,40816b5a11bcb25f4c0ddaf9372c9edfaa4b6a87a79e3b41b443b3ad16e588fa,2.2797168615764328e-05,[1.4574502715873373e-05],heat_flux_window,true
944faacb2ad919838b3236839ed4bbb98ad970b4,ab80a3c54cc5ae05a7a3040b7fa606ab532bc4fac2b161e9dd937e164f65164d,ab80a3c54cc5ae05a7a3040b7fa606ab532bc4fac2b161e9dd937e164f65164d,,combined-block3-full,6e3f0020e26deb30f522c782e4d8cf2706f6e83d69c93e5f39af9cdea31e0a38,3,full,rep1,0.10.2,36,6-11,default,32,32,24,4,8,6,1x4x8x32x32x24,7.46,5.23,4.96,,,,7.408340351656079,0,0.0,,,0.0,7.408340351656079,backend_funnel,2050.3359375,40816b5a11bcb25f4c0ddaf9372c9edfaa4b6a87a79e3b41b443b3ad16e588fa,2.2797168615764328e-05,[1.4574502715873373e-05],heat_flux_window,true
944faacb2ad919838b3236839ed4bbb98ad970b4,ab80a3c54cc5ae05a7a3040b7fa606ab532bc4fac2b161e9dd937e164f65164d,ab80a3c54cc5ae05a7a3040b7fa606ab532bc4fac2b161e9dd937e164f65164d,,combined-block3-full,6e3f0020e26deb30f522c782e4d8cf2706f6e83d69c93e5f39af9cdea31e0a38,3,full,rep2,0.10.2,36,6-11,default,32,32,24,4,8,6,1x4x8x32x32x24,7.46,5.23,4.96,,,,7.460029785055667,0,0.0,,,0.0,7.460029785055667,backend_funnel,2050.3359375,40816b5a11bcb25f4c0ddaf9372c9edfaa4b6a87a79e3b41b443b3ad16e588fa,2.2797168615764328e-05,[1.4574502715873373e-05],heat_flux_window,true
944faacb2ad919838b3236839ed4bbb98ad970b4,ab80a3c54cc5ae05a7a3040b7fa606ab532bc4fac2b161e9dd937e164f65164d,ab80a3c54cc5ae05a7a3040b7fa606ab532bc4fac2b161e9dd937e164f65164d,,combined-block3-full,6e3f0020e26deb30f522c782e4d8cf2706f6e83d69c93e5f39af9cdea31e0a38,3,full,rep3,0.10.2,36,6-11,default,32,32,24,4,8,6,1x4x8x32x32x24,7.46,5.23,4.96,,,,7.660926476120949,0,0.0,,,0.0,7.660926476120949,backend_funnel,2050.3359375,40816b5a11bcb25f4c0ddaf9372c9edfaa4b6a87a79e3b41b443b3ad16e588fa,2.2797168615764328e-05,[1.4574502715873373e-05],heat_flux_window,true
944faacb2ad919838b3236839ed4bbb98ad970b4,ab80a3c54cc5ae05a7a3040b7fa606ab532bc4fac2b161e9dd937e164f65164d,ab80a3c54cc5ae05a7a3040b7fa606ab532bc4fac2b161e9dd937e164f65164d,,combined-block3-half,00685aa591c90a1ed2d4f5d3597f11e7fdc80fe0215681d8ac6e36a50e297cbc,3,half,first,0.10.2,36,6-11,default,32,32,24,4,8,6,1x4x8x17x32x24,7.46,5.23,4.96,,,,24.840823967941105,91,9.33756963396445,,,9.33756963396445,15.503254333976656,backend_funnel,1742.828125,91bdf25c330e0bff2bc58109e087e382785ce25e70ed4be81e2d965cb4a429f7,2.2797168615764328e-05,[1.4574502715873373e-05],heat_flux_window,true
944faacb2ad919838b3236839ed4bbb98ad970b4,ab80a3c54cc5ae05a7a3040b7fa606ab532bc4fac2b161e9dd937e164f65164d,ab80a3c54cc5ae05a7a3040b7fa606ab532bc4fac2b161e9dd937e164f65164d,,combined-block3-half,00685aa591c90a1ed2d4f5d3597f11e7fdc80fe0215681d8ac6e36a50e297cbc,3,half,rep1,0.10.2,36,6-11,default,32,32,24,4,8,6,1x4x8x17x32x24,7.46,5.23,4.96,,,,9.863647303078324,0,0.0,,,0.0,9.863647303078324,backend_funnel,1742.828125,91bdf25c330e0bff2bc58109e087e382785ce25e70ed4be81e2d965cb4a429f7,2.2797168615764328e-05,[1.4574502715873373e-05],heat_flux_window,true
944faacb2ad919838b3236839ed4bbb98ad970b4,ab80a3c54cc5ae05a7a3040b7fa606ab532bc4fac2b161e9dd937e164f65164d,ab80a3c54cc5ae05a7a3040b7fa606ab532bc4fac2b161e9dd937e164f65164d,,combined-block3-half,00685aa591c90a1ed2d4f5d3597f11e7fdc80fe0215681d8ac6e36a50e297cbc,3,half,rep2,0.10.2,36,6-11,default,32,32,24,4,8,6,1x4x8x17x32x24,7.46,5.23,4.96,,,,9.540975975804031,0,0.0,,,0.0,9.540975975804031,backend_funnel,1742.828125,91bdf25c330e0bff2bc58109e087e382785ce25e70ed4be81e2d965cb4a429f7,2.2797168615764328e-05,[1.4574502715873373e-05],heat_flux_window,true
944faacb2ad919838b3236839ed4bbb98ad970b4,ab80a3c54cc5ae05a7a3040b7fa606ab532bc4fac2b161e9dd937e164f65164d,ab80a3c54cc5ae05a7a3040b7fa606ab532bc4fac2b161e9dd937e164f65164d,,combined-block3-half,00685aa591c90a1ed2d4f5d3597f11e7fdc80fe0215681d8ac6e36a50e297cbc,3,half,rep3,0.10.2,36,6-11,default,32,32,24,4,8,6,1x4x8x17x32x24,7.46,5.23,4.96,,,,9.610234792344272,0,0.0,,,0.0,9.610234792344272,backend_funnel,1742.828125,91bdf25c330e0bff2bc58109e087e382785ce25e70ed4be81e2d965cb4a429f7,2.2797168615764328e-05,[1.4574502715873373e-05],heat_flux_window,true
944faacb2ad919838b3236839ed4bbb98ad970b4,a4fc215608362098c14c3401601d45c98873ea073f4707f4da2201968d174578,ab80a3c54cc5ae05a7a3040b7fa606ab532bc4fac2b161e9dd937e164f65164d,,checkpoint-off-block1-full,d5ffd70c4d65d501c12657dbd242c19fba17fb0861bcc713950c32fb3da152a6,1,full,first,0.10.2,36,6-11,default,32,32,24,4,8,6,1x4x8x32x32x24,1.83,3.77,4.31,,,,11.700185709167272,110,5.707090312149376,,,5.707090312149376,5.993095397017896,backend_funnel,4325.19921875,a8453d0bd30abf910fcbc8afeaf5e443695c55376b7393ba289da2b0f7db81b0,2.2797168615764328e-05,[1.4574502715873375e-05],heat_flux_window,false
944faacb2ad919838b3236839ed4bbb98ad970b4,a4fc215608362098c14c3401601d45c98873ea073f4707f4da2201968d174578,ab80a3c54cc5ae05a7a3040b7fa606ab532bc4fac2b161e9dd937e164f65164d,,checkpoint-off-block1-full,d5ffd70c4d65d501c12657dbd242c19fba17fb0861bcc713950c32fb3da152a6,1,full,rep1,0.10.2,36,6-11,default,32,32,24,4,8,6,1x4x8x32x32x24,1.83,3.77,4.31,,,,4.1022324417717755,0,0.0,,,0.0,4.1022324417717755,backend_funnel,4325.19921875,a8453d0bd30abf910fcbc8afeaf5e443695c55376b7393ba289da2b0f7db81b0,2.2797168615764328e-05,[1.4574502715873375e-05],heat_flux_window,false
944faacb2ad919838b3236839ed4bbb98ad970b4,a4fc215608362098c14c3401601d45c98873ea073f4707f4da2201968d174578,ab80a3c54cc5ae05a7a3040b7fa606ab532bc4fac2b161e9dd937e164f65164d,,checkpoint-off-block1-full,d5ffd70c4d65d501c12657dbd242c19fba17fb0861bcc713950c32fb3da152a6,1,full,rep2,0.10.2,36,6-11,default,32,32,24,4,8,6,1x4x8x32x32x24,1.83,3.77,4.31,,,,3.9024576591327786,0,0.0,,,0.0,3.9024576591327786,backend_funnel,4325.19921875,a8453d0bd30abf910fcbc8afeaf5e443695c55376b7393ba289da2b0f7db81b0,2.2797168615764328e-05,[1.4574502715873375e-05],heat_flux_window,false
944faacb2ad919838b3236839ed4bbb98ad970b4,a4fc215608362098c14c3401601d45c98873ea073f4707f4da2201968d174578,ab80a3c54cc5ae05a7a3040b7fa606ab532bc4fac2b161e9dd937e164f65164d,,checkpoint-off-block1-half,d3d7afdd52d2bbed28c6dcb6056a0bd0f3066290275a174251c99fb54a005a9b,1,half,first,0.10.2,36,6-11,default,32,32,24,4,8,6,1x4x8x17x32x24,1.83,3.77,4.31,,,,11.766111225821078,91,5.321696275379509,,,5.321696275379509,6.444414950441569,backend_funnel,2634.1875,5568a586fdc813c47e9958884b0adfe086c706373595a7bb6cd3abea9943da41,2.2797168615764328e-05,[1.4574502715873375e-05],heat_flux_window,false
944faacb2ad919838b3236839ed4bbb98ad970b4,a4fc215608362098c14c3401601d45c98873ea073f4707f4da2201968d174578,ab80a3c54cc5ae05a7a3040b7fa606ab532bc4fac2b161e9dd937e164f65164d,,checkpoint-off-block1-half,d3d7afdd52d2bbed28c6dcb6056a0bd0f3066290275a174251c99fb54a005a9b,1,half,rep1,0.10.2,36,6-11,default,32,32,24,4,8,6,1x4x8x17x32x24,1.83,3.77,4.31,,,,4.459906225092709,0,0.0,,,0.0,4.459906225092709,backend_funnel,2634.1875,5568a586fdc813c47e9958884b0adfe086c706373595a7bb6cd3abea9943da41,2.2797168615764328e-05,[1.4574502715873375e-05],heat_flux_window,false
944faacb2ad919838b3236839ed4bbb98ad970b4,a4fc215608362098c14c3401601d45c98873ea073f4707f4da2201968d174578,ab80a3c54cc5ae05a7a3040b7fa606ab532bc4fac2b161e9dd937e164f65164d,,checkpoint-off-block1-half,d3d7afdd52d2bbed28c6dcb6056a0bd0f3066290275a174251c99fb54a005a9b,1,half,rep2,0.10.2,36,6-11,default,32,32,24,4,8,6,1x4x8x17x32x24,1.83,3.77,4.31,,,,4.184281785041094,0,0.0,,,0.0,4.184281785041094,backend_funnel,2634.1875,5568a586fdc813c47e9958884b0adfe086c706373595a7bb6cd3abea9943da41,2.2797168615764328e-05,[1.4574502715873375e-05],heat_flux_window,false
944faacb2ad919838b3236839ed4bbb98ad970b4,a4fc215608362098c14c3401601d45c98873ea073f4707f4da2201968d174578,ab80a3c54cc5ae05a7a3040b7fa606ab532bc4fac2b161e9dd937e164f65164d,,checkpoint-off-block2-half,02068cc23de39cb941bf95d1a2d6477f9e2ea590ff48d581070ea187178c7c90,2,half,first,0.10.2,36,6-11,default,32,32,24,4,8,6,1x4x8x17x32x24,1.83,3.77,4.31,,,,11.766854067333043,91,5.160498371813446,,,5.160498371813446,6.606355695519596,backend_funnel,2617.9921875,d4654afd18bf6c3836bb0a9f6263e193a18fdc58c0b7c9b01c056c65ae8e521c,2.2797168615764328e-05,[1.4574502715873375e-05],heat_flux_window,false
944faacb2ad919838b3236839ed4bbb98ad970b4,a4fc215608362098c14c3401601d45c98873ea073f4707f4da2201968d174578,ab80a3c54cc5ae05a7a3040b7fa606ab532bc4fac2b161e9dd937e164f65164d,,checkpoint-off-block2-half,02068cc23de39cb941bf95d1a2d6477f9e2ea590ff48d581070ea187178c7c90,2,half,rep1,0.10.2,36,6-11,default,32,32,24,4,8,6,1x4x8x17x32x24,1.83,3.77,4.31,,,,4.033288127277046,0,0.0,,,0.0,4.033288127277046,backend_funnel,2617.9921875,d4654afd18bf6c3836bb0a9f6263e193a18fdc58c0b7c9b01c056c65ae8e521c,2.2797168615764328e-05,[1.4574502715873375e-05],heat_flux_window,false
944faacb2ad919838b3236839ed4bbb98ad970b4,a4fc215608362098c14c3401601d45c98873ea073f4707f4da2201968d174578,ab80a3c54cc5ae05a7a3040b7fa606ab532bc4fac2b161e9dd937e164f65164d,,checkpoint-off-block2-half,02068cc23de39cb941bf95d1a2d6477f9e2ea590ff48d581070ea187178c7c90,2,half,rep2,0.10.2,36,6-11,default,32,32,24,4,8,6,1x4x8x17x32x24,1.83,3.77,4.31,,,,4.317712226882577,0,0.0,,,0.0,4.317712226882577,backend_funnel,2617.9921875,d4654afd18bf6c3836bb0a9f6263e193a18fdc58c0b7c9b01c056c65ae8e521c,2.2797168615764328e-05,[1.4574502715873375e-05],heat_flux_window,false
944faacb2ad919838b3236839ed4bbb98ad970b4,a4fc215608362098c14c3401601d45c98873ea073f4707f4da2201968d174578,ab80a3c54cc5ae05a7a3040b7fa606ab532bc4fac2b161e9dd937e164f65164d,,checkpoint-off-block2-full,817272e925b5b374af2e832db3f550cdf6d3f92dcfcda20870e8b725c3ec1327,2,full,first,0.10.2,36,6-11,default,32,32,24,4,8,6,1x4x8x32x32x24,1.83,3.77,4.31,,,,12.192095940932631,110,5.973238076549023,,,5.973238076549023,6.218857864383608,backend_funnel,3860.54296875,b65dbcec0e7e11054823d73cedc83b8e5d662361d22838464c2d1aa398a66ee8,2.2797168615764328e-05,[1.4574502715873375e-05],heat_flux_window,false
944faacb2ad919838b3236839ed4bbb98ad970b4,a4fc215608362098c14c3401601d45c98873ea073f4707f4da2201968d174578,ab80a3c54cc5ae05a7a3040b7fa606ab532bc4fac2b161e9dd937e164f65164d,,checkpoint-off-block2-full,817272e925b5b374af2e832db3f550cdf6d3f92dcfcda20870e8b725c3ec1327,2,full,rep1,0.10.2,36,6-11,default,32,32,24,4,8,6,1x4x8x32x32x24,1.83,3.77,4.31,,,,4.179167459253222,0,0.0,,,0.0,4.179167459253222,backend_funnel,3860.54296875,b65dbcec0e7e11054823d73cedc83b8e5d662361d22838464c2d1aa398a66ee8,2.2797168615764328e-05,[1.4574502715873375e-05],heat_flux_window,false
944faacb2ad919838b3236839ed4bbb98ad970b4,a4fc215608362098c14c3401601d45c98873ea073f4707f4da2201968d174578,ab80a3c54cc5ae05a7a3040b7fa606ab532bc4fac2b161e9dd937e164f65164d,,checkpoint-off-block2-full,817272e925b5b374af2e832db3f550cdf6d3f92dcfcda20870e8b725c3ec1327,2,full,rep2,0.10.2,36,6-11,default,32,32,24,4,8,6,1x4x8x32x32x24,1.83,3.77,4.31,,,,4.21366558317095,0,0.0,,,0.0,4.21366558317095,backend_funnel,3860.54296875,b65dbcec0e7e11054823d73cedc83b8e5d662361d22838464c2d1aa398a66ee8,2.2797168615764328e-05,[1.4574502715873375e-05],heat_flux_window,false
944faacb2ad919838b3236839ed4bbb98ad970b4,1274beff88b5769d85f8b58203c67b40b95c5149797274074285e5bc2049ef14,ab80a3c54cc5ae05a7a3040b7fa606ab532bc4fac2b161e9dd937e164f65164d,,endpoint-block1-full,358c3bd9284c83cf72f443c9a04dbe4ebb655b17d9ddf24a517d35e73e0a651a,1,full,first,0.10.2,36,6-11,default,32,32,24,4,8,6,1x4x8x32x32x24,,,,,,,9.943146483041346,1,4.1189926653169096,,,4.1189926653169096,5.8241538177244365,backend_funnel,2100.54296875,097e92c262bd992026b4dbd4b8fbec74fcfee6ee61c83ef5ed66971d1cdf23e0,0.0002918839151225744,[1.3133016542317785e-08],endpoint_seeded_mode,false
944faacb2ad919838b3236839ed4bbb98ad970b4,1274beff88b5769d85f8b58203c67b40b95c5149797274074285e5bc2049ef14,ab80a3c54cc5ae05a7a3040b7fa606ab532bc4fac2b161e9dd937e164f65164d,,endpoint-block1-full,358c3bd9284c83cf72f443c9a04dbe4ebb655b17d9ddf24a517d35e73e0a651a,1,full,rep1,0.10.2,36,6-11,default,32,32,24,4,8,6,1x4x8x32x32x24,,,,,,,3.929935119114816,0,0.0,,,0.0,3.929935119114816,backend_funnel,2100.54296875,097e92c262bd992026b4dbd4b8fbec74fcfee6ee61c83ef5ed66971d1cdf23e0,0.0002918839151225744,[1.3133016542317785e-08],endpoint_seeded_mode,false
944faacb2ad919838b3236839ed4bbb98ad970b4,1274beff88b5769d85f8b58203c67b40b95c5149797274074285e5bc2049ef14,ab80a3c54cc5ae05a7a3040b7fa606ab532bc4fac2b161e9dd937e164f65164d,,endpoint-block1-full,358c3bd9284c83cf72f443c9a04dbe4ebb655b17d9ddf24a517d35e73e0a651a,1,full,rep2,0.10.2,36,6-11,default,32,32,24,4,8,6,1x4x8x32x32x24,,,,,,,3.8457087907008827,0,0.0,,,0.0,3.8457087907008827,backend_funnel,2100.54296875,097e92c262bd992026b4dbd4b8fbec74fcfee6ee61c83ef5ed66971d1cdf23e0,0.0002918839151225744,[1.3133016542317785e-08],endpoint_seeded_mode,false
944faacb2ad919838b3236839ed4bbb98ad970b4,1274beff88b5769d85f8b58203c67b40b95c5149797274074285e5bc2049ef14,ab80a3c54cc5ae05a7a3040b7fa606ab532bc4fac2b161e9dd937e164f65164d,,endpoint-block1-half,335b1c109dcf7f4d81d9a7a5a94fd863d575a8169d9e0f0610d4ee3551742a9a,1,half,first,0.10.2,36,6-11,default,32,32,24,4,8,6,1x4x8x17x32x24,,,,,,,23.495081924833357,1,4.360060550272465,,,4.360060550272465,19.135021374560893,backend_funnel,1903.796875,ac325e4dac99504b2b6d3057e4592b05b909b58c169682dabb9188316659953d,0.0002918839151225744,[1.3133016542317785e-08],endpoint_seeded_mode,false
944faacb2ad919838b3236839ed4bbb98ad970b4,1274beff88b5769d85f8b58203c67b40b95c5149797274074285e5bc2049ef14,ab80a3c54cc5ae05a7a3040b7fa606ab532bc4fac2b161e9dd937e164f65164d,,endpoint-block1-half,335b1c109dcf7f4d81d9a7a5a94fd863d575a8169d9e0f0610d4ee3551742a9a,1,half,rep1,0.10.2,36,6-11,default,32,32,24,4,8,6,1x4x8x17x32x24,,,,,,,17.12855494581163,0,0.0,,,0.0,17.12855494581163,backend_funnel,1903.796875,ac325e4dac99504b2b6d3057e4592b05b909b58c169682dabb9188316659953d,0.0002918839151225744,[1.3133016542317785e-08],endpoint_seeded_mode,false
944faacb2ad919838b3236839ed4bbb98ad970b4,1274beff88b5769d85f8b58203c67b40b95c5149797274074285e5bc2049ef14,ab80a3c54cc5ae05a7a3040b7fa606ab532bc4fac2b161e9dd937e164f65164d,,endpoint-block1-half,335b1c109dcf7f4d81d9a7a5a94fd863d575a8169d9e0f0610d4ee3551742a9a,1,half,rep2,0.10.2,36,6-11,default,32,32,24,4,8,6,1x4x8x17x32x24,,,,,,,15.969125017989427,0,0.0,,,0.0,15.969125017989427,backend_funnel,1903.796875,ac325e4dac99504b2b6d3057e4592b05b909b58c169682dabb9188316659953d,0.0002918839151225744,[1.3133016542317785e-08],endpoint_seeded_mode,false
